	plus_min	del_min	plus_del
YLR192C	0.461674383162604	-1.58039063168631	-1.01376784632268
YBR098W	-1.02258600447852	1.45628335294965	1.14951185895957
YGR187C	0.449393803148672	1.08615071989305	-2.43232750830286
YMR246W	0.603030202783782	0.92130983345925	1.16372752527692
YKR011C	-0.535971597800405	1.63650194091543	-2.05288654474129
YBR162C	-1.1199278887386	-1.28905215427858	-2.27545557344877
YBR262C	-0.838425092950726	-1.99728446819937	-1.78439204834544
YIL090W	-0.925509578728596	0.800691272455329	-0.989403895749544
YOR108W	0.393200117241782	1.71234339112289	-1.05608875527535
YKL162C-A	-0.272909572499321	1.32586693375173	-2.16568612485181
YCL050C	0.909284646975743	-1.75067512503952	1.83116823480967
YPL192C	1.37480286237612	1.02759583173191	-1.01958157524252
YLR142W	-1.03900643366888	-1.76130315444216	1.71597073127348
YDR534C	1.67985412392418	1.25011635876443	-1.52904959258747
YCR053W	0.511679521102645	1.85714028145838	1.63006953494521
YKR049C	-0.369162595047991	-1.13682396058641	1.20505265665747
YIR029W	-0.79004270960248	-1.46484706574879	-2.59457371478311
YIL111W	-0.257194473833546	-0.957672494388921	-1.62830466822344
YBR102C	-0.766816683610675	0.8503807345347	-1.3322482759703
YIL079C	-0.835747410079731	-1.22639329086988	-1.48624726277073
YNR056C	-0.813290074851287	-1.13421426041443	-0.875266388912343
YBR240C	-1.28583478352511	-1.27002675694341	-1.86352398262007
YKL086W	-0.771580043700579	-1.50536376593624	-1.20541238307578
YAL063C	2.45112413917434	2.73515840334459	1.33631506859715
YER097W	-0.494347449528706	-1.04511404719231	-1.36434924054542
YBL034C	-0.878400854069417	-1.72395250813783	1.51569033387141
YBR082C	-0.496023530112897	1.82976928755569	-1.25365851507322
YPR061C	-0.703277879147139	0.832532765747285	-1.46772955139896
YIL017C	-1.00530084174688	2.07987250357821	-1.4700399065043
YDR011W	0.960080941206523	0.917465725818912	-1.70764606229859
YOR254C	0.451886753590543	-2.0459391905427	1.20657647912161
YBR111C	-0.648566058159583	-1.5727418543821	1.95126987756951
YIR025W	-0.869632888123641	1.8933810172626	1.2264818301801
YGR017W	0.521003453998119	-1.84155590318996	1.43019004021543
YBR147W	-0.533175578930693	1.77328391405921	1.90982707310779
YHL048W	1.39113032426615	-1.15045482716497	-1.48444699712865
YBR085W	0.627501522482072	-1.26179475142818	1.39295911354919
YER075C	0.427607698582916	-1.25386673590961	-3.15178958862022
YBR288C	-0.762796537064826	-1.36610246745908	2.08966128579656
YLR088W	0.455488857642893	0.912608637830506	-0.890043311057537
YGR060W	0.487655923360639	-1.87919251733041	0.867519927631003
YJR099W	0.59171429377732	2.81776816434989	1.46479257326941
YLR194C	-0.590916513624241	-1.40914127410037	1.07146344194513
YBR127C	-1.0218008915642	1.43378917600433	-2.13490498082098
YHR025W	0.570668833414681	-1.90704473703193	1.00217477249972
YDR541C	0.481536392410907	-0.826213910968758	-1.25432204263793
YLR297W	-0.743596716155622	-1.48551628222117	-1.51605275254562
YJR067C	0.479415062360085	1.75157033834318	-2.24354862374492
YGL156W	-0.876333308178738	1.21450819817487	1.4570828974917
YDR379C-A	-0.971330463554245	1.19090959940771	-1.39739774511456
YLR046C	0.817879753465197	-1.38961397993068	-1.14712485191491
YGR041W	0.635073743213323	-0.864978593691349	-1.03136540757448
YBR294W	-0.450870805002904	2.22227125859675	1.28356534399014
YBR155W	-0.666028831178191	-1.14049456525936	-1.2070043928834
YOR374W	-0.637141465065504	-0.752612953544644	1.83258137817458
YGR267C	0.432525612628447	-0.956351992498698	-1.57845852603188
YBL059W	-0.931377554812517	-1.54377846855881	1.52051926519789
YBR239C	-0.829717493404064	2.31900456492618	1.77378752042387
YML119W	-0.404398549224635	-1.61627574112452	1.36828414090265
YIL092W	-0.749812360685724	1.8293887073911	-1.69015537235935
YLR011W	-0.386590767957691	-1.53956782447277	-1.36245788490369
YCL064C	0.706690196824198	-0.939867383885454	-1.43687446660806
YDL043C	0.497753416924059	-1.53874087441147	2.09141374150065
YIL005W	-0.680313692412395	-1.99873647587228	-1.23906574260395
YFL026W	0.722624527796581	-1.91891425186375	1.1096372775423
YAR035W	-1.03482130575262	-1.30066497548452	1.35681256313665
YBR087W	-0.881241879743198	1.13243137192325	1.05410347685898
YIL101C	-1.40597898402144	-1.07135190487174	-1.44142360957502
YIL068C	-0.826865366487627	-1.28537103826611	-2.25939116315188
YKR010C	0.3716355064899	-1.19031993649077	1.23220151035994
YIL087C	-0.547220770766199	-1.56793158440363	0.88201208890558
YNL200C	-0.135314304546443	-2.2436129301172	-1.63495512374398
YMR007W	-0.411121561466016	-1.07163600886298	1.63108675428574
YBR174C	-0.518712051014936	-1.68043865170347	-1.03982580838484
YNR060W	1.56422328672434	-0.931581024178015	1.53626721675595
YGL202W	0.592983019131482	0.909230719148729	-2.34990402490846
YIL070C	-1.0552898679539	0.909793657104081	1.34801217702983
YER049W	0.230479536838579	-1.29165980047756	1.67852128732712
YCR006C	0.572162679821314	0.837241872512931	-1.99382813776328
YFL014W	-0.0376696108579053	1.5511436462474	-1.55805011127603
YOL111C	0.370304982844718	-1.44091783993654	-1.14075307845829
YBR115C	-0.465076956399377	1.59310155002541	1.66440370246404
YGL171W	0.326726545384208	-0.856649726992524	0.88068206261536
YIL119C	0.743676146077901	-1.34209489002122	-1.18967702295699
YJL169W	0.592874187473505	1.39772717605845	3.48767844559849
YDR055W	-0.366077305181386	1.95561271349237	1.22013396398865
YGL104C	-0.147688628847286	5.04685301592501	1.26372739695275
YPR194C	0.917972211710914	-1.21419240962454	-1.0297230468399
YHR005C	0.455949415283092	0.870170967963051	-1.10554499792374
YDR343C	2.2516838920661	-1.51430764726397	-1.90934732494812
YHR199C	-0.448829854303124	-1.32449759438616	2.08038761009209
YOL093W	0.307480369074786	-1.72660200152035	-1.9068734301765
YKL209C	0.772590375387763	-1.14896486040772	2.11449248268352
YPL015C	-0.488123462885213	2.46980489126436	0.989667586591449
YIL154C	-0.960853701899069	-0.933010941026051	1.21141077265154
YGR213C	-1.07014485018592	-0.834751953325446	-1.24739346569106
YER130C	-0.702281266835694	1.95258251247383	1.32097420712334
YBR032W	-0.794250940420129	1.20415388896325	1.68999861989136
YBR225W	-0.925357072852441	-1.10775828945728	-1.0374916113611
YDL110C	-0.100350038120798	-1.39557418452354	1.46795778002262
YBL022C	-1.18451074237581	-1.05764984319299	-0.971861928869445
YBR037C	-0.76162736028473	-0.772221914856362	0.979020793051882
YBR029C	-0.970082785294481	-1.44400234496953	1.63735681920832
YDL198C	0.711168580399596	-1.54845858556756	-3.52675522553715
YNL155W	-0.53035779262849	0.870511096520652	1.03284476624211
YHR078W	0.364204452916868	1.66116723288732	-1.78439818399661
YMR118C	-0.634817237097464	-1.21334987326612	-1.41418725971283
YPL086C	0.342198670610212	1.18613242023054	-2.85803793334782
YIL164C	-0.430751822666887	1.10078890143777	-0.877381867532433
YLR121C	-0.761152474339488	-1.01805511942262	1.05466367091565
YBL094C	-0.466013557749119	-1.65618595018757	-1.15246023123346
YBR020W	-0.846998620693178	-1.13316704322161	1.14888646500148
YJL145W	0.646987023739508	-0.777105032335058	1.43152707275168
YIR019C	2.63110134738579	-1.34646801534196	-1.29039921052581
YBR279W	-0.659934539905836	-1.19174699192478	-1.15277844014672
YPR027C	0.733736397380297	1.53684600562103	1.13027540394855
YBR277C	-0.739883677426935	-1.24433708523128	1.04916179236428
YER138W-A	1.5665610514567	-1.27786490625217	-1.67507229056748
YOL152W	-0.393677595895511	0.86086788470482	-1.0174618047112
YBR171W	-0.865438189290509	-1.84338320855008	1.08158236670554
YBL101C	-1.29283534830405	1.26152378761019	0.869171534342917
YCL059C	0.232103730370071	-1.47683006582532	2.85243051525699
YLL051C	0.624375653477587	-1.06779745462982	-1.25882435849125
YIL133C	-0.619231626596683	-1.5120263262856	-1.79392144645851
YMR083W	0.539764558353458	1.64121059471206	-1.80384522408408
YMR304C-A	-0.408091173023437	-1.51929253679128	2.67700547006476
YNL270C	1.1213181627569	-0.731126688318353	1.65065672407809
YOR053W	1.09124597102088	-1.62385190275333	-0.915287781365874
YDR224C	0.429813612286713	0.869528859547312	1.51644125154822
YDR508C	0.601864105021326	1.10549558218624	1.53248164021494
YBR156C	-0.945336005871987	-1.19723961461914	1.29176567811609
YDR354W	0.657233661071869	1.41859271527455	-2.43738206040604
YOL151W	-1.61868810411205	-1.29761628494183	1.51338147109801
YBR172C	-1.00662880311047	1.30809204470779	1.13483290810187
YIL144W	-0.896780962030816	1.5936477509572	2.61334972153943
YNL241C	-0.537198603138156	-1.08740606430164	0.957664608868841
YGR048W	-0.480482108721849	0.934764117100498	-1.09129592449325
YHR101C	0.605649199603237	-0.741960477191925	1.47068613260752
Q0250	-0.994755084899052	-0.964307585069708	-1.55580655681288
YBL032W	-0.737965933449498	-0.931665446606998	1.03048410901116
YGR046W	-0.245859838461656	1.06023155046091	1.71182212891639
YBR162W-A	-0.864443580265383	-1.38176601276303	-1.97923786383516
YDL124W	-0.317513558326487	-0.906003042929122	-1.14386760619107
YNL285W	1.02589952140162	-1.94730415967931	1.61048835628387
YER094C	-0.361918311907486	1.63818120049393	1.06074824135264
YIL123W	-1.22512806366774	1.46761445182583	-2.96567401412546
YGR191W	0.48915600319027	-0.868590740117213	1.43238972894158
YER082C	0.316654849048017	2.5873377792287	-1.1456639906217
YBR123C	-0.864152436440287	0.888450940854279	1.2430333235457
YBR271W	-0.818288904991183	-1.55484057690377	-1.31561342934405
YJL134W	0.489243051101002	1.41582798695827	1.28122572386938
YJR153W	0.947272026177976	-1.06066472802724	-1.96285652212469
YDR539W	0.333466975788456	1.37460697308199	-1.47581778144269
YFR055W	0.792247441646354	0.891063795952604	-2.82877138013114
YER001W	-0.492735662680061	-1.64570293930865	1.73237804097895
YOR342C	0.336153611871865	1.77262733468265	-1.52881285526777
YHR081W	0.282719441138851	1.23309278500963	1.06561985166715
YIL150C	-0.881457393810514	0.890835181919789	1.1411414586861
YJR047C	0.684763408672006	-1.00197711480286	1.12589701396688
YGL071W	0.760750134318012	0.834776596949929	1.12161349213618
YPL157W	0.254708900899478	-1.15885320705314	1.81547305005952
YBR261C	-0.856706526266981	-2.00230148191775	0.848581956054454
YER118C	0.316069133959507	1.41200280934536	-1.89673478467369
YBR034C	-1.03828679749326	-1.20798597457522	-1.34218450242484
YOL136C	-0.546721232300282	1.16919794411957	-1.52809745657916
YBL059C-A	-0.881777453163798	0.965082784778672	1.26353512894263
YBR198C	-0.782718304159546	0.997581471891707	1.51356491213491
YBR165W	-0.875472360733547	-1.83124716099861	-1.29813764190759
YOR046C	0.438944754565398	4.6018508833602	-0.913470746478705
YBR136W	-0.799092088738731	-1.24736099151605	1.47906066690568
YPR162C	0.329105250444494	0.75585930962237	-1.51427842570532
YKL205W	0.305339355160648	2.68613845303271	-2.23017533603634
YIR035C	-1.31453789807555	-1.32007207423959	1.69541621406765
YBR175W	-1.40800631576629	-1.20838192355082	1.20825142097266
YHR016C	-0.202676746248787	-1.79912583964978	1.98106522582952
YBL055C	-0.693521966477548	-1.72865752680906	1.11710525877704
YIL020C	-0.758356308957664	3.20538551192132	-1.13974742125659
YGL195W	0.334997675214027	2.40714034860231	2.17237099562562
YIR034C	-0.687547975067899	1.09854656096497	0.982512562252564
YJR149W	1.05124538611474	-1.64246950967903	1.00040969116508
YIR011C	-0.81997624062836	-1.29992857774024	1.01564097452427
YDR089W	0.50606786843441	-1.20396290894373	1.63683497401423
YBR205W	-0.643676025888712	-1.21548776405126	0.97747967694177
YPL221W	-0.299264427044799	-0.838695172876259	-1.54621419437242
YNL234W	-0.695994858555682	-1.29235794569425	-1.20421574447298
YPL025C	-0.38215661613158	-0.933245671061698	-1.70379529826283
YKR027W	0.352137585973186	1.4230508688697	1.13709033308229
YBR090C	-0.608545373615537	-1.16040732384271	-1.67246775953466
YHR071W	0.828257013959935	-1.73123079026357	-1.65825021829152
YLR002C	0.310822403818487	-1.13707214995042	2.08854740412228
YBR164C	-0.612236893681578	-1.59021572165715	1.38576723444636
YDR123C	0.539002559875879	1.47389282582835	-1.20718932132906
YBR264C	-0.700354922554251	-1.57164072516137	1.71781913233443
YLR244C	0.378731065014603	1.20364684692334	-1.46748829294168
YNL280C	0.649747563414325	0.787042666943997	1.46689376469146
YBR141C	-0.759250984585218	-0.761222850243223	1.24246688794875
YNL045W	0.543318875952527	0.802611191781611	1.68909840141934
YKL143W	0.420045769412434	1.51318578547425	-1.93626922994926
YKL030W	0.408364319941087	-1.52962339604788	1.36634603014597
YHL024W	-0.775834727560796	-1.41652970489669	-1.50142508724809
YGR260W	0.629135296119974	-0.835624979002013	-1.19199113299191
YPR191W	-0.252888673011845	-1.93999848363033	1.43088321236667
YIR032C	-1.36064452758656	-0.891045875781787	1.15948963174768
YPR139C	0.370661597191537	0.775228615966902	1.19830931326615
YIL105C	-0.826295334278468	-1.63851513144507	-1.71398795108902
YBL103C	-0.728826364698595	0.757897061570125	-0.951665615777921
YOL150C	-0.712555532735201	-1.90816764339886	-1.01321751651272
YLR030W	-0.648802138654324	-1.08932125098382	1.11796267505131
YBR166C	-0.76150202816042	-1.475214541576	1.18860861527637
YBR017C	-0.776184786797387	-1.56061457455798	2.28788984118872
YGR256W	-0.0231463255373126	1.13728751033265	1.2346194228129
YNL110C	0.335553150688124	-0.916102907983618	1.40349648672558
YNL002C	0.305383042664026	1.43208109099887	-1.68974968765903
YLR221C	0.302075743600163	1.068187668312	1.03555367053395
YOR168W	0.254735161924811	-1.22528081200237	1.37619178933046
YML007C-A	-0.735848502554789	1.88287915912603	1.29885323166598
YJL066C	-0.140244415484123	1.9315935985306	-0.961821811774581
YFR050C	-0.354986327716517	0.838410250227898	1.45371483969272
YIR022W	-0.639679588383964	2.23819081617526	0.878357976874252
YAR015W	0.479886077119344	-1.36839104693472	-2.61200776798821
YLR261C	0.383618285572427	-1.35919586252657	1.09658402723904
YBR154C	-0.812862979693183	-1.50154757801253	0.764479868622617
YDR178W	-0.369049036697868	-1.29974089504348	1.3623326248096
YOL038W	-0.41147468898842	-0.832369316737455	1.29913332473356
YLL027W	-0.448204052395619	-1.71436787474008	-0.761689552523604
YHR088W	0.437431185141718	1.11491193594372	1.35522385352227
YIL039W	-0.68515881094209	1.45755371695987	1.26749664822163
YBR295W	-0.792424504167545	1.00107610086577	1.15555733216457
YGL050W	0.262124088616612	1.505046429198	-1.36534257657236
YLR034C	0.964585548216643	-1.24938691068925	1.21479612229653
YNL055C	-0.286921599092412	-2.05595858777555	1.23320584205728
YHR200W	-0.383774992532483	-1.16285692830933	1.97953652047346
YML027W	-0.36437572619373	0.740129608018705	1.2656320018477
YDR435C	-0.323582207407305	-1.22753516144567	-1.54290527460939
YGL072C	1.33869576192944	1.55763834049011	-1.5885642960297
YMR272C	0.596431475061805	0.884501988885274	-0.759438282956458
YIR008C	-0.898747511584893	0.903083418358397	-0.80802908006928
YDL171C	0.325197971295985	-1.18488777854748	1.55038267634281
YIL155C	-0.73268462913308	-1.44137428959157	1.35045152319109
YBR233W-A	-0.565890925071953	-1.69339342322072	0.890334033496803
YPL222W	-0.563559949728159	0.949204788724538	-1.67790617527581
YMR108W	0.373717216677573	0.928173363996057	1.09881754189881
YML074C	0.434524233260312	-1.27710819220261	1.63982666838757
YPR058W	0.632947507327713	0.791345988409688	1.86501061462517
YOR317W	-0.186263491538495	-0.811006377208401	-1.06900570000563
YDR517W	0.375536318902604	1.10567809502796	1.2016542059884
YNL050C	0.260947729791573	-0.959614410315742	1.32961883486706
YPL068C	0.338353755304572	-0.955900131720072	1.56557035067812
YFL059W	-0.938813459596312	1.17401889784396	-2.55379674301696
YBL002W	-0.759420237880513	-1.35123626943459	-0.896708445899942
YPR157W	-0.689033096237523	-1.47166401234143	1.01849377679978
YBL088C	-0.958970465641426	-1.47222236955328	-2.42601350783669
YIL096C	-0.740675453648176	-1.31615666621568	-0.815430053871374
YGR250C	-0.579926349309281	1.32067161748573	-1.60649291144314
YJL218W	0.753443540409823	-1.92275789717292	1.01471521322889
YOR340C	0.321893301937253	1.42699746405833	1.01124793050957
YBR025C	-0.659932725730642	-1.30389860219183	0.891760315278239
YGR189C	-0.496835006570042	1.72287823691176	-1.70983780325947
YBR022W	-0.964639272071325	-1.242722335698	-1.51084783026304
YPL154C	-0.0880338485834629	1.36269500373466	1.67786953344388
YIL089W	-0.442662000466407	-1.53782646147393	2.07006780149281
YNL036W	-0.864443792130859	1.59238685075945	0.832231083505644
YMR181C	-0.244200513604845	-1.4238043880785	-0.710377151391329
YBR246W	-0.73546361835375	-1.00274061933182	-0.89720727941913
YPL250C	0.56256737395	-1.82027182857863	-1.60203547364413
YBL003C	-0.536631262144763	0.798346755561744	0.8976937784372
YBR245C	-0.857191036356225	-1.78391791783743	-1.87588379971127
YBR176W	-0.640071437830348	-1.77119469986047	2.32448696599367
YDR037W	0.302644274471852	-1.22332521329931	1.25533765409449
YDR035W	0.635947119499501	-0.703710234615623	-1.41073874268017
YIL054W	-0.463462110924825	-1.03056167671686	0.93318161370372
YER152C	-0.31330899214155	-1.0088357728193	-1.15865061586901
YHR042W	0.415864098313986	0.840067373916596	0.870087807419712
YDR009W	0.593381542755962	0.842807694361098	1.01624624760427
YOR059C	-0.33306016176949	1.58827329235497	-0.743035839107308
YPR106W	0.33637993590204	-1.55696899702872	0.863519516359736
YPR193C	-0.716379977567964	0.70451436468039	-1.24129183655223
YLR312C	-0.216346817019801	1.87369571136274	-0.784073744125649
YLR099C	-0.450617528792426	0.974597478059756	-1.73951173936606
YBR088C	-0.965312821893509	1.23877114204999	1.09403298461634
YIL023C	-0.711797873062951	1.04001784233357	-2.01655003993702
YIL072W	-0.544329078408071	2.32619079547018	-1.25887486144657
